case_id,DSC_1,HD_1,HD95_1,ASSD_1,RVE_1,NSD_1,NLesions_1,MissedLesions_1
r065s014,0.7662,3.91,2.24,0.65,0.5356,0.7769,2,0
r065s015,0.8383,47.16,3.0,1.48,0.1103,0.8321,8,1
r065s016,0.0,49.62,42.93,34.48,3.7223,0.0,4,4
r065s017,0.7333,2.24,1.41,0.42,0.6531,0.918,1,0
r065s018,0.0,46.22,44.69,15.6,0.8268,0.0,3,3
r065s019,0.0,79.05,46.36,24.48,0.6089,0.0,4,4
r065s020,0.336,21.73,20.5,7.21,0.7085,0.4577,4,3
r065s021,0.8803,9.23,4.27,1.37,0.2061,0.554,1,0
r065s023,0.9158,4.39,1.58,0.35,0.1193,0.9134,1,0
r067s017,0.3764,40.51,29.47,6.93,0.5835,0.3519,2,1
r067s018,0.4561,60.23,51.47,15.07,0.2634,0.3815,3,2
r067s019,0.0852,80.15,73.58,30.64,0.9133,0.0898,11,10
r067s020,0.0,124.06,120.25,48.0,0.9995,0.0,8,8
r067s021,0.0,70.43,57.58,27.62,0.9153,0.0,6,6
r067s022,0.1621,50.04,25.7,15.54,0.9614,0.1728,8,7
r067s023,0.1752,34.52,29.67,7.83,0.8068,0.2256,11,8
r067s024,0.9002,23.11,5.78,1.42,0.0641,0.6211,1,0
r067s025,0.6936,11.84,6.31,1.2,0.3394,0.6638,2,0
r067s026,0.8732,55.93,3.68,0.94,0.0533,0.8304,5,3
r067s027,0.3617,11.25,7.87,1.95,0.0675,0.4964,2,1
r067s028,0.8501,15.53,5.86,1.59,0.1291,0.6078,3,2
r067s029,0.423,42.29,19.92,4.69,0.5997,0.2971,3,1
r067s030,0.9251,5.0,1.4,0.44,0.0174,0.931,1,0
r067s031,0.0209,53.21,45.12,13.72,0.9824,0.0554,3,1
r067s032,0.6622,24.76,13.3,2.22,0.4708,0.5666,1,0
r067s033,0.8867,15.45,2.96,0.73,0.0741,0.8547,2,1
r067s034,0.7401,11.89,3.91,1.02,0.0084,0.6967,1,0
r067s035,0.0045,47.85,40.4,11.5,0.9907,0.0144,4,3
r067s036,0.5879,34.21,19.29,3.51,0.5661,0.3356,4,3
r067s037,0.5093,19.2,10.93,2.33,0.6401,0.4293,3,1
r067s038,0.3598,73.0,18.84,4.11,0.4474,0.3551,6,1
r067s039,0.5559,13.79,7.21,1.96,0.218,0.5068,5,1
r067s040,0.4877,80.77,78.74,23.54,0.3958,0.5,3,2
r067s041,0.705,27.24,18.06,4.05,0.3869,0.4691,2,1
r067s042,0.6459,21.1,11.13,2.06,0.5012,0.5516,3,1
r067s043,0.4076,64.3,32.61,4.78,0.7188,0.3757,3,2
r069s001,0.8393,9.62,2.47,0.57,0.184,0.7723,2,1
r069s002,0.5543,15.0,8.13,2.67,1.2101,0.3328,2,0
r069s003,0.5776,5.51,2.92,0.63,0.5879,0.5954,5,1
r069s004,0.8513,9.42,3.17,0.98,0.1557,0.6357,2,0
r069s005,0.7563,17.98,4.21,1.04,0.0431,0.7106,4,1
r069s006,0.0695,22.25,20.46,11.29,0.8469,0.105,2,1
r069s007,0.7357,50.59,7.67,2.02,0.2845,0.7023,6,3
r069s008,0.8709,36.54,32.98,2.06,0.0949,0.8401,4,1
r069s009,0.9282,16.8,1.43,0.52,0.086,0.8588,2,1
r069s010,0.7169,17.48,11.1,1.74,0.2827,0.654,6,2
r069s011,0.7813,11.28,5.29,1.01,0.267,0.6762,1,0
r069s012,0.562,8.76,6.65,1.32,0.4216,0.6227,2,0
r069s013,0.9184,15.87,2.28,0.7,0.0208,0.7494,1,0
r069s014,0.5862,26.79,17.75,3.14,0.5448,0.4674,4,1
r069s015,0.7235,33.43,21.92,3.28,0.3673,0.5289,4,2
r069s016,0.8786,6.65,2.87,0.75,0.1369,0.6834,2,0
r069s017,0.5079,20.48,16.42,3.89,0.5584,0.362,5,2
r069s019,0.7281,54.53,7.63,2.66,0.4062,0.3386,2,1
r069s020,0.8923,16.55,3.81,1.02,0.0352,0.6211,13,11
r069s021,0.7717,22.11,6.16,1.18,0.2242,0.6065,3,0
r069s022,0.9087,11.19,4.13,0.97,0.0112,0.6184,1,0
r069s023,0.6495,58.22,39.57,5.89,0.2936,0.6153,10,8
r069s024,0.6406,17.13,5.49,1.79,0.1832,0.4476,4,1
r069s025,0.7442,35.06,10.51,2.43,0.0547,0.4989,6,2
r069s026,0.7354,31.3,11.76,2.87,0.3803,0.3126,22,18
r069s027,0.794,4.47,1.76,0.48,0.1899,0.7817,3,0
r069s029,0.6823,25.17,14.58,3.33,0.5117,0.4274,7,2
r069s030,0.5804,41.56,5.95,2.6,0.8211,0.359,4,2
r069s031,0.5606,26.49,6.36,2.19,0.602,0.2915,7,3
r069s032,0.3381,45.69,42.15,11.85,0.4357,0.3837,16,7
r069s033,0.7603,8.81,4.23,0.8,0.2649,0.6785,5,0
r069s034,0.5152,29.82,25.29,2.98,0.5313,0.53,9,4
r069s035,0.764,36.97,27.56,2.26,0.3216,0.6389,4,3
r069s036,0.5361,18.03,8.83,1.87,0.6198,0.4354,3,0
r069s037,0.1891,36.18,27.18,7.74,4.402,0.2382,20,11
r069s039,0.6182,39.42,14.01,3.07,0.54,0.3603,2,1
r069s040,0.6663,37.2,29.7,2.66,0.1772,0.6063,7,4
r069s041,0.708,59.29,10.62,2.64,0.2316,0.431,10,6
r069s043,0.879,143.25,3.19,0.87,0.1022,0.6761,2,0
r069s044,0.6465,11.66,6.03,1.42,0.1488,0.5245,1,0
r070s003,0.8051,41.7,2.0,1.26,0.3645,0.8951,4,2
r070s004,0.7847,5.0,2.0,0.45,0.2953,0.8653,4,0
r070s005,0.7694,3.0,1.57,0.46,0.581,0.9037,1,0
r070s006,0.6012,44.29,13.15,2.73,0.8793,0.491,4,1
r070s007,0.8497,8.6,4.24,1.28,0.126,0.6341,1,0
r070s008,0.7968,9.06,3.0,0.89,0.4851,0.7626,2,0
r070s009,0.7764,34.54,4.69,1.6,0.0284,0.8278,5,1
r070s010,0.7225,44.41,9.95,1.71,0.3789,0.6822,8,4
r071s001,0.7167,27.59,3.61,1.25,0.1176,0.8433,5,0
r071s002,0.4884,43.08,40.41,9.49,0.3003,0.5933,4,1
r071s007,0.4075,45.35,16.55,3.81,0.6813,0.4665,7,2
r071s010,0.7255,12.88,3.61,0.86,0.0846,0.809,4,2
r071s011,0.8976,31.32,1.73,0.77,0.1055,0.9113,3,1
r071s014,0.7058,38.65,3.32,0.92,0.2235,0.8061,5,4
r071s016,0.7107,60.7,50.14,4.58,0.12,0.7423,10,5
r071s017,0.8638,14.18,3.0,0.98,0.1374,0.7177,3,1
r071s018,0.8213,5.1,1.41,0.36,0.0059,0.9472,6,0
r071s019,0.8579,12.17,4.12,0.98,0.2068,0.7031,1,0
r071s020,0.8086,32.89,3.16,1.35,0.048,0.8965,6,3
r071s021,0.2952,95.72,93.95,27.09,0.8268,0.4031,2,1
r071s022,0.845,62.51,3.66,2.51,0.152,0.9242,4,1
r071s023,0.646,20.62,14.48,2.19,0.4362,0.6582,2,0
r071s024,0.7407,56.93,41.1,7.65,0.1739,0.7857,3,2
r071s025,0.6799,10.63,9.22,1.54,0.2807,0.7719,2,1
r071s026,0.8612,5.83,1.41,0.45,0.14,0.9175,3,0
r071s027,0.463,30.48,25.3,3.15,0.6757,0.4996,7,4
r071s028,0.8345,25.98,18.98,2.07,0.108,0.7634,4,2
r071s029,0.7248,6.71,2.83,0.65,0.2263,0.8163,4,2
r071s030,0.8696,15.43,1.41,0.48,0.0207,0.9244,3,0
r071s031,0.8475,7.28,1.41,0.42,0.0778,0.9267,2,0
r071s032,0.7414,8.31,3.61,0.6,0.3544,0.8395,4,1
r071s033,0.692,2.24,1.27,0.42,0.2061,0.9474,1,0
r071s034,0.8228,8.6,3.74,0.7,0.1777,0.8426,1,0
r071s036,0.8292,5.48,1.73,0.39,0.147,0.8976,1,0
soop0003,0.3103,39.02,28.13,7.22,0.7227,0.2197,6,2
soop0011,0.5846,12.12,5.93,1.35,0.5446,0.521,1,0
soop0019,0.1188,100.72,98.28,38.14,0.9129,0.2588,4,1
soop0148,0.9545,15.46,1.57,0.44,0.0115,0.9078,8,1
soop0162,0.8876,30.64,3.14,0.91,0.0523,0.721,4,0
soop0164,0.6229,9.12,5.56,1.13,0.3896,0.7082,8,0
soop0168,0.7706,26.13,20.0,1.93,0.0915,0.8275,9,2
soop0173,0.9634,55.85,1.59,0.59,0.0214,0.8998,6,3
soop0175,0.7896,2.18,1.38,0.34,0.1336,0.9309,1,0
soop0192,0.3963,9.99,6.63,1.81,0.7516,0.3336,2,0
soop0235,0.6331,36.82,20.17,6.22,0.4488,0.2401,2,1
soop0251,0.9145,10.34,3.47,0.74,0.0082,0.811,1,0
soop0267,0.7691,28.77,3.82,0.84,0.1071,0.8348,8,0
soop0283,0.8576,2.4,1.0,0.28,0.0176,0.955,4,0
soop0285,0.4654,13.08,10.01,2.06,0.6968,0.5111,1,0
soop0290,0.9559,28.35,0.69,0.45,0.05,0.976,2,1
soop0294,0.7237,29.25,20.68,4.44,0.2698,0.4255,1,0
soop0296,0.8164,11.02,3.17,0.57,0.2321,0.8425,3,0
soop0327,0.9365,64.68,12.83,2.01,0.07,0.8894,9,4
soop0344,0.7467,44.19,8.66,1.96,0.2585,0.6422,6,1
soop0346,0.845,35.49,7.19,1.86,0.2694,0.7006,4,3
soop0356,0.751,17.53,9.48,1.64,0.073,0.7207,15,2
soop0360,0.8438,35.69,14.07,2.04,0.1858,0.7378,9,2
soop0371,0.9126,28.17,2.19,0.89,0.0518,0.9223,6,2
soop0375,0.8949,12.04,2.3,0.57,0.1741,0.837,7,0
soop0377,0.8761,33.74,18.06,2.06,0.1652,0.8312,2,0
soop0381,0.9375,7.45,1.44,0.43,0.0133,0.8415,4,1
soop0384,0.8214,22.36,5.0,1.19,0.3845,0.7182,8,1
soop0394,0.8177,1.0,0.5,0.23,0.3029,1.0,1,0
soop0416,0.8264,45.53,10.95,2.05,0.2324,0.7375,7,1
soop0430,0.7492,38.92,17.22,2.46,0.242,0.7445,7,2
soop0468,0.9355,4.79,1.08,0.29,0.0669,0.9458,4,0
soop0477,0.9333,28.53,1.61,0.73,0.0321,0.9175,5,0
soop0494,0.9007,10.02,3.66,0.91,0.1504,0.7393,3,0
soop0507,0.9295,5.74,2.24,0.61,0.0911,0.8252,1,0
soop0510,0.9525,33.64,1.11,0.34,0.0359,0.9344,5,0
soop0554,0.9203,27.95,2.45,0.77,0.0179,0.8058,8,3
soop0556,0.9391,61.53,0.97,0.99,0.092,0.9547,3,1
soop0557,0.5989,24.64,14.73,3.19,0.525,0.4271,3,0
soop0573,0.8592,47.2,2.61,0.7,0.0086,0.7538,4,1
soop0579,0.9795,3.6,0.81,0.22,0.0164,0.9767,1,0
soop0580,0.8977,6.68,2.79,0.67,0.0414,0.8125,1,0
soop0599,0.812,74.76,63.02,5.42,0.1125,0.6057,4,2
soop0623,0.8081,37.28,19.37,1.89,0.1655,0.8441,9,3
soop0657,0.7459,39.65,9.01,2.44,0.0618,0.441,18,11
soop0674,0.5571,31.03,17.66,3.6,0.4491,0.355,12,3
soop0687,0.0905,83.44,80.84,11.87,0.9479,0.1422,3,2
soop0690,0.2594,7.14,4.63,1.44,0.8494,0.3524,1,0
soop0705,0.6696,22.66,10.17,2.13,0.3943,0.4543,6,2
soop0708,0.4725,24.0,15.18,4.51,0.358,0.4763,8,2
soop0754,0.6214,75.24,13.18,3.58,0.1418,0.427,9,7
soop0755,0.7183,8.72,6.02,1.93,0.4383,0.3993,1,0
soop0769,0.5628,9.19,5.32,1.09,0.5871,0.6068,3,0
soop0783,0.9368,3.1,1.06,0.28,0.0549,0.9437,2,0
soop0791,0.9687,6.19,1.0,0.25,0.0415,0.964,2,0
soop0795,0.8702,43.22,20.56,2.77,0.0141,0.7091,7,2
soop0796,0.9612,8.62,1.35,0.35,0.0193,0.9259,4,0
soop0808,0.6714,7.63,4.98,1.05,0.3185,0.6597,1,0
soop0813,0.8161,23.06,6.77,1.81,0.2189,0.5298,6,3
soop0829,0.922,10.15,2.15,0.6,0.0327,0.8027,3,0
soop0850,0.8748,55.08,1.85,1.16,0.1406,0.8228,3,1
soop0862,0.9312,45.63,2.18,1.17,0.0479,0.8462,3,0
soop0880,0.7508,26.7,4.75,1.8,0.6405,0.4195,2,1
soop0881,0.5998,33.6,18.72,4.81,0.5233,0.2221,1,0
soop0882,0.3917,43.92,34.03,6.61,0.1058,0.415,10,4
soop0885,0.097,49.66,42.88,28.79,0.0919,0.1197,4,3
soop0894,0.9515,58.21,1.0,0.83,0.0255,0.9431,2,1
soop0932,0.2738,87.85,84.29,26.0,0.8411,0.2223,7,6
soop0966,0.0041,105.77,103.91,46.83,0.992,0.023,3,2
soop0968,0.8152,35.59,9.15,1.89,0.3709,0.6196,5,1
soop0970,0.0437,66.46,57.34,19.2,0.807,0.0806,6,4
soop0975,0.7696,12.22,8.43,1.17,0.2885,0.794,5,1
soop0982,0.7321,38.02,22.35,2.91,0.6838,0.6804,4,0
soop0987,0.7706,44.51,12.71,2.18,0.2143,0.6805,6,2
soop0991,0.9525,6.73,1.65,0.41,0.027,0.8905,3,0
soop1005,0.063,33.33,29.21,15.01,0.8654,0.1351,2,1
soop1006,0.721,26.09,10.82,2.42,0.687,0.4893,6,2
soop1012,0.379,44.01,38.19,5.53,0.3579,0.4238,6,2
soop1024,0.7932,69.92,57.25,7.66,0.1249,0.5788,4,3
soop1025,0.9532,11.82,1.42,0.38,0.0011,0.9073,5,1
soop1026,0.5982,5.02,3.35,0.81,0.5486,0.669,2,0
soop1027,0.8905,34.53,1.87,0.53,0.0364,0.8688,5,2
soop1034,0.2646,13.38,12.02,3.06,0.7691,0.2707,2,1
soop1037,0.8797,30.85,2.95,0.77,0.0679,0.8388,6,1
soop1043,0.5844,24.6,13.15,3.19,0.3131,0.3873,2,1
soop1046,0.7712,14.68,5.32,1.67,0.3377,0.4196,53,49
soop1056,0.4617,33.43,27.47,6.31,0.6606,0.2476,2,1
soop1086,0.0588,18.76,13.69,4.97,0.9697,0.0036,1,0
soop1090,0.0098,19.69,18.17,6.09,0.9951,0.0392,2,1
soop1093,0.2971,21.82,13.75,5.23,0.822,0.1203,1,0
soop1096,0.8574,27.14,5.29,1.13,0.0461,0.6992,12,7
soop1105,0.8541,22.06,6.2,1.23,0.236,0.6606,15,12
soop1129,0.718,19.31,7.59,1.51,0.7367,0.6313,7,0
soop1132,0.0435,73.51,72.17,32.92,0.9575,0.0829,9,8
soop1133,0.6355,71.79,70.5,17.5,0.4714,0.6636,3,2
soop1144,0.7713,34.85,14.48,2.29,0.2594,0.6566,13,8
soop1145,0.8986,57.72,21.1,2.34,0.1499,0.8341,5,1
soop1156,0.9039,26.78,3.2,0.6,0.0289,0.8739,4,2
soop1157,0.871,9.93,1.87,0.58,0.2612,0.837,4,1
soop1162,0.8614,38.63,7.35,1.5,0.1096,0.7904,9,2
soop1166,0.8712,4.46,1.78,0.53,0.2191,0.8378,1,0
soop1187,0.9375,31.83,1.67,0.54,0.0192,0.8894,5,2
soop1190,0.2262,88.69,85.25,27.53,0.8652,0.2275,8,7
soop1192,0.8062,35.78,4.03,1.26,0.2678,0.5919,5,1
soop1244,0.3514,87.01,83.63,14.6,0.3893,0.3037,3,2
soop1260,0.8017,16.69,6.09,1.65,0.1208,0.5784,6,0
soop1266,0.2973,25.73,18.41,6.68,0.0651,0.0905,2,0
soop1271,0.9068,18.15,1.78,0.5,0.0626,0.8701,4,1
soop1277,0.6381,49.14,26.67,4.18,0.4781,0.4597,8,5
soop1298,0.8086,20.36,6.02,1.35,0.1317,0.6779,3,0
soop1301,0.9445,24.73,2.18,0.59,0.0078,0.8605,5,0
soop1302,0.8361,33.81,4.25,1.09,0.1153,0.7704,6,3
soop1311,0.2018,68.72,66.57,25.57,0.8711,0.2669,2,1
soop1317,0.8127,46.5,12.9,2.14,0.2086,0.6868,2,1
soop1320,0.8459,30.98,7.19,1.72,0.0177,0.6433,2,0
soop1323,0.7551,50.74,13.74,2.96,0.2924,0.4898,3,1
soop1336,0.3618,28.48,19.49,3.84,3.3593,0.4264,8,1
soop1342,0.3576,25.86,21.46,3.7,0.6922,0.4606,2,0
soop1343,0.7798,4.91,2.04,0.35,0.4167,0.8989,2,0
soop1344,0.8764,110.98,0.5,0.94,0.1668,0.9918,2,1
soop1355,0.8547,21.92,5.52,1.08,0.1114,0.7693,6,1
soop1360,0.9142,6.63,2.18,0.46,0.009,0.8875,5,0
soop1361,0.0,,,,1.0,,3,3
soop1382,0.8965,28.02,3.58,0.69,0.1759,0.8393,10,0
soop1393,0.7953,43.71,11.78,2.51,0.3927,0.6624,7,0
soop1399,0.8953,40.58,7.83,1.21,0.1939,0.8316,8,2
soop1403,0.9588,4.77,0.99,0.27,0.012,0.9561,4,0
soop1407,0.0,,,,1.0,,3,3
soop1412,0.9205,13.04,0.87,0.36,0.0042,0.9584,6,1
soop1429,0.7637,21.36,8.98,1.58,0.5797,0.6249,6,1
soop1435,0.6795,53.01,50.84,8.25,0.2669,0.7633,3,1
soop1452,0.8715,23.63,6.05,1.11,0.0186,0.8605,6,1
soop1456,0.611,13.34,7.73,1.67,0.5744,0.616,2,0
soop1458,0.7558,32.2,8.76,2.39,0.3322,0.4958,5,2
soop1481,0.9051,4.38,1.46,0.46,0.0231,0.8817,2,0
soop1488,0.6536,43.3,21.6,4.64,0.503,0.3774,8,6
soop1531,0.4702,93.42,91.13,16.01,0.4057,0.4246,4,3
soop1532,0.909,7.02,3.59,0.52,0.0138,0.8675,2,0
soop1536,0.0,84.05,84.03,74.54,0.96,0.0,1,1
soop1543,0.8334,21.17,4.03,1.28,0.2329,0.71,5,1
soop1545,0.9639,9.73,1.74,0.45,0.0447,0.8791,4,2
soop1547,0.7709,80.23,64.0,5.4,0.3251,0.6325,4,2
soop1556,0.708,20.51,7.01,2.3,0.7669,0.4098,11,4
soop1565,0.7323,26.2,10.28,2.29,0.3391,0.594,4,0
soop1590,0.9202,12.96,3.5,0.88,0.1363,0.7386,3,0
soop1607,0.0093,50.77,35.13,18.82,0.9886,0.0338,7,5
soop1608,0.1733,40.58,24.2,6.28,8.1799,0.1761,12,2
soop1613,0.6143,30.47,10.3,2.0,0.9633,0.6469,4,0
soop1625,0.8415,8.42,2.37,0.5,0.2382,0.8775,4,0
soop1636,0.9374,17.75,2.18,0.64,0.0574,0.9027,3,0
soop1650,0.6446,26.25,19.05,2.13,0.2939,0.7118,8,2
soop1653,0.8962,4.77,1.06,0.26,0.1428,0.9497,4,1
soop1669,0.7943,26.5,15.16,1.72,0.2992,0.881,5,2
soop1684,0.9653,15.99,0.69,0.35,0.0406,0.964,4,0
soop1690,0.9377,15.88,1.46,0.48,0.0098,0.9063,5,0
soop1693,0.9094,1.34,0.5,0.16,0.1516,0.9935,1,0
soop1699,0.6616,7.65,3.35,0.74,0.3862,0.7523,2,0
soop1700,0.4539,31.11,29.78,8.14,0.6297,0.4677,5,4
soop1701,0.4858,6.74,6.04,0.9,0.6474,0.6624,1,0
soop1704,0.5518,10.82,9.22,1.58,0.6171,0.6273,4,1
soop1707,0.7852,19.86,10.63,1.85,0.343,0.689,2,0
soop1720,0.9319,42.2,1.85,1.32,0.1168,0.9269,3,0
soop1722,0.9672,3.1,0.97,0.2,0.0126,0.9546,2,0
soop1724,0.6152,10.37,6.64,1.61,0.5411,0.496,1,0
soop1727,0.8452,55.85,8.46,2.35,0.0006,0.5234,3,2
soop1728,0.4711,66.14,6.92,1.9,0.6777,0.411,2,1
soop1737,0.4908,52.34,46.18,12.97,0.4126,0.3127,5,3
